review_id,review_text,stars,sentiment
MOCK_008351,complete waste of money nothing like the description a solid choice,2,0
MOCK_008352,works perfectly highly recommend to everyone highly recommended,5,1
MOCK_008353,exceeded my expectations will definitely buy again would buy again,4,1
MOCK_008354,outstanding product five stars without hesitation very pleased overall,5,1
MOCK_008355,fantastic build quality and great value for money not worth the price,5,1
MOCK_008356,this product is a scam nothing works as advertised very disappointing,2,0
MOCK_008357,perfect fit and exactly as described very satisfied a solid choice,4,1
MOCK_008358,worst purchase ever falls apart after minimal use highly recommended,2,0
MOCK_008359,misleading product photos looks nothing like what arrived would buy again,1,0
MOCK_008360,this product is absolutely amazing exactly what i needed very pleased overall,4,1
MOCK_008361,great quality and fast shipping very happy with this purchase not worth the price,5,1
MOCK_008362,very disappointed the quality is extremely poor very disappointing,1,0
MOCK_008363,do not buy this it stopped working immediately a solid choice,1,0
MOCK_008364,awful experience arrived damaged and customer support ignored me highly recommended,2,0
MOCK_008365,fantastic build quality and great value for money would buy again,5,1
MOCK_008366,love this item it has made my life so much easier very pleased overall,4,1
MOCK_008367,returned it immediately total garbage not worth the price,2,0
MOCK_008368,incredible product customer service was excellent too very disappointing,4,1
MOCK_008369,misleading product photos looks nothing like what arrived a solid choice,1,0
MOCK_008370,terrible product broke after just one week of use highly recommended,1,0
MOCK_008371,complete waste of money nothing like the description would buy again,2,0
MOCK_008372,very disappointed the quality is extremely poor very pleased overall,1,0
MOCK_008373,exceeded my expectations will definitely buy again not worth the price,4,1
MOCK_008374,awful experience arrived damaged and customer support ignored me very disappointing,2,0
MOCK_008375,fantastic build quality and great value for money a solid choice,5,1
MOCK_008376,this product is a scam nothing works as advertised highly recommended,2,0
MOCK_008377,returned it immediately total garbage would buy again,2,0
MOCK_008378,worst purchase ever falls apart after minimal use very pleased overall,1,0
MOCK_008379,misleading product photos looks nothing like what arrived not worth the price,1,0
MOCK_008380,this product is absolutely amazing exactly what i needed very disappointing,4,1
MOCK_008381,complete waste of money nothing like the description a solid choice,2,0
MOCK_008382,very disappointed the quality is extremely poor highly recommended,1,0
MOCK_008383,exceeded my expectations will definitely buy again would buy again,4,1
MOCK_008384,outstanding product five stars without hesitation very pleased overall,4,1
MOCK_008385,cheap materials and poorly made would not recommend not worth the price,1,0
MOCK_008386,this product is a scam nothing works as advertised very disappointing,2,0
MOCK_008387,returned it immediately total garbage a solid choice,2,0
MOCK_008388,incredible product customer service was excellent too highly recommended,4,1
MOCK_008389,best purchase i have made in a long time truly impressive would buy again,5,1
MOCK_008390,terrible product broke after just one week of use very pleased overall,2,0
MOCK_008391,complete waste of money nothing like the description not worth the price,1,0
MOCK_008392,very disappointed the quality is extremely poor very disappointing,1,0
MOCK_008393,do not buy this it stopped working immediately a solid choice,2,0
MOCK_008394,awful experience arrived damaged and customer support ignored me highly recommended,1,0
MOCK_008395,cheap materials and poorly made would not recommend would buy again,2,0
MOCK_008396,love this item it has made my life so much easier very pleased overall,5,1
MOCK_008397,perfect fit and exactly as described very satisfied not worth the price,5,1
MOCK_008398,incredible product customer service was excellent too very disappointing,5,1
MOCK_008399,best purchase i have made in a long time truly impressive a solid choice,5,1
MOCK_008400,terrible product broke after just one week of use highly recommended,2,0
MOCK_008401,great quality and fast shipping very happy with this purchase would buy again,4,1
MOCK_008402,works perfectly highly recommend to everyone very pleased overall,5,1
MOCK_008403,exceeded my expectations will definitely buy again not worth the price,5,1
MOCK_008404,outstanding product five stars without hesitation very disappointing,5,1
MOCK_008405,fantastic build quality and great value for money a solid choice,5,1
MOCK_008406,this product is a scam nothing works as advertised highly recommended,1,0
MOCK_008407,returned it immediately total garbage would buy again,2,0
MOCK_008408,incredible product customer service was excellent too very pleased overall,5,1
MOCK_008409,best purchase i have made in a long time truly impressive not worth the price,5,1
MOCK_008410,this product is absolutely amazing exactly what i needed very disappointing,5,1
MOCK_008411,complete waste of money nothing like the description a solid choice,2,0
MOCK_008412,very disappointed the quality is extremely poor highly recommended,2,0
MOCK_008413,exceeded my expectations will definitely buy again would buy again,4,1
MOCK_008414,awful experience arrived damaged and customer support ignored me very pleased overall,1,0
MOCK_008415,cheap materials and poorly made would not recommend not worth the price,2,0
MOCK_008416,love this item it has made my life so much easier very disappointing,5,1
MOCK_008417,perfect fit and exactly as described very satisfied a solid choice,5,1
MOCK_008418,worst purchase ever falls apart after minimal use highly recommended,1,0
MOCK_008419,misleading product photos looks nothing like what arrived would buy again,1,0
MOCK_008420,terrible product broke after just one week of use very pleased overall,1,0
MOCK_008421,complete waste of money nothing like the description not worth the price,2,0
MOCK_008422,works perfectly highly recommend to everyone very disappointing,5,1
MOCK_008423,exceeded my expectations will definitely buy again a solid choice,5,1
MOCK_008424,awful experience arrived damaged and customer support ignored me highly recommended,1,0
MOCK_008425,cheap materials and poorly made would not recommend would buy again,2,0
MOCK_008426,love this item it has made my life so much easier very pleased overall,5,1
MOCK_008427,perfect fit and exactly as described very satisfied not worth the price,4,1
MOCK_008428,incredible product customer service was excellent too very disappointing,5,1
MOCK_008429,best purchase i have made in a long time truly impressive a solid choice,5,1
MOCK_008430,terrible product broke after just one week of use highly recommended,1,0
MOCK_008431,complete waste of money nothing like the description would buy again,1,0
MOCK_008432,very disappointed the quality is extremely poor very pleased overall,2,0
MOCK_008433,do not buy this it stopped working immediately not worth the price,2,0
MOCK_008434,outstanding product five stars without hesitation very disappointing,5,1
MOCK_008435,fantastic build quality and great value for money a solid choice,5,1
MOCK_008436,this product is a scam nothing works as advertised highly recommended,1,0
MOCK_008437,returned it immediately total garbage would buy again,2,0
MOCK_008438,worst purchase ever falls apart after minimal use very pleased overall,2,0
